TransactionID,CustomerID,ProductID,TransactionDate,SignupDate,CustomerName,Region,ProductName,Category,Quantity,Price,TotalValue,YearMonth
T00781,C0182,P008,2024-05-06 19:24:04,2024-12-28,Joshua Preston,Europe,BookWorld Bluetooth Speaker,Electronics,1,146.85,146.85,2024-05
T00934,C0154,P008,2024-09-19 14:18:33,2024-10-27,Robert Sharp,North America,BookWorld Bluetooth Speaker,Electronics,2,146.85,293.7,2024-09
T00963,C0199,P008,2024-10-26 00:01:58,2022-12-03,Andrea Jenkins,Europe,BookWorld Bluetooth Speaker,Electronics,2,146.85,293.7,2024-10
T01000,C0004,P008,2024-02-28 10:16:35,2022-10-09,Kathleen Rodriguez,South America,BookWorld Bluetooth Speaker,Electronics,2,146.85,293.7,2024-02
T00238,C0031,P091,2024-08-11 00:11:15,2024-04-11,Tina Miller,South America,HomeSense Rug,Home Decor,2,222.95,445.9,2024-08
T00257,C0051,P091,2024-08-10 00:39:50,2023-12-21,Nicholas Ellis,Europe,HomeSense Rug,Home Decor,1,222.95,222.95,2024-08
T00260,C0059,P091,2024-03-23 08:29:57,2024-04-07,Mrs. Kimberly Wright,North America,HomeSense Rug,Home Decor,4,222.95,891.8,2024-03
T00384,C0073,P091,2024-02-04 15:35:27,2022-08-20,Heidi Johnson,Europe,HomeSense Rug,Home Decor,4,222.95,891.8,2024-02
T00646,C0036,P091,2024-01-23 12:53:51,2024-07-06,Brian Aguilar DDS,North America,HomeSense Rug,Home Decor,3,222.95,668.85,2024-01
T00793,C0054,P091,2024-10-07 17:48:28,2024-09-29,Bruce Rhodes,Asia,HomeSense Rug,Home Decor,3,222.95,668.85,2024-10
T00798,C0015,P091,2024-09-21 01:39:03,2023-11-20,Tina Duran,North America,HomeSense Rug,Home Decor,3,222.95,668.85,2024-09
T00241,C0109,P071,2024-07-08 16:06:55,2022-05-09,Abigail Jones,North America,TechPro T-Shirt,Clothing,3,127.36,382.08,2024-07
T00441,C0133,P071,2024-02-03 08:15:00,2023-03-11,Gwendolyn Carter,South America,TechPro T-Shirt,Clothing,4,127.36,509.44,2024-02
T00559,C0134,P071,2024-04-28 14:16:10,2022-02-19,Theresa Gonzalez,Asia,TechPro T-Shirt,Clothing,1,127.36,127.36,2024-04
T00591,C0161,P071,2024-07-05 10:29:31,2022-03-14,Jessica Warren,Asia,TechPro T-Shirt,Clothing,3,127.36,382.08,2024-07
T00675,C0002,P071,2024-12-03 01:41:41,2022-02-13,Elizabeth Lutz,Asia,TechPro T-Shirt,Clothing,2,127.36,254.72,2024-12
T00777,C0049,P071,2024-01-14 04:59:39,2024-09-18,Jason Yates,North America,TechPro T-Shirt,Clothing,2,127.36,254.72,2024-01
T00890,C0176,P071,2024-02-02 14:46:36,2022-03-23,Nicole Booth,North America,TechPro T-Shirt,Clothing,4,127.36,509.44,2024-02
T00980,C0147,P071,2024-03-30 09:01:31,2022-05-16,Hunter Fuller,South America,TechPro T-Shirt,Clothing,1,127.36,127.36,2024-03
T00244,C0158,P098,2024-01-04 14:19:41,2023-04-12,Wendy Browning,South America,SoundWave Laptop,Electronics,1,299.93,299.93,2024-01
T00302,C0051,P098,2024-07-23 12:30:30,2023-12-21,Nicholas Ellis,Europe,SoundWave Laptop,Electronics,1,299.93,299.93,2024-07
T00412,C0126,P098,2024-11-08 14:50:40,2024-02-20,Caitlin Brown,South America,SoundWave Laptop,Electronics,2,299.93,599.86,2024-11
T00543,C0127,P098,2024-09-20 08:12:56,2024-04-04,Kathryn Stevens,Europe,SoundWave Laptop,Electronics,3,299.93,899.79,2024-09
T00654,C0054,P098,2024-07-07 12:28:18,2024-09-29,Bruce Rhodes,Asia,SoundWave Laptop,Electronics,4,299.93,1199.72,2024-07
T00849,C0115,P098,2024-01-31 09:08:09,2024-11-11,Joshua Hamilton,Asia,SoundWave Laptop,Electronics,2,299.93,599.86,2024-01
T00978,C0041,P098,2024-12-15 21:18:12,2023-12-27,Lindsey Deleon,Europe,SoundWave Laptop,Electronics,3,299.93,899.79,2024-12
T00253,C0155,P026,2024-11-11 03:36:18,2023-03-23,Michelle Brown,South America,SoundWave Bluetooth Speaker,Electronics,4,64.38,257.52,2024-11
T00290,C0162,P026,2024-01-29 11:31:41,2022-03-29,Edwin Watson,Asia,SoundWave Bluetooth Speaker,Electronics,4,64.38,257.52,2024-01
T00338,C0091,P026,2024-05-28 17:40:20,2023-03-16,Lisa Kirk,South America,SoundWave Bluetooth Speaker,Electronics,2,64.38,128.76,2024-05
T00557,C0008,P026,2024-03-11 03:22:29,2024-01-13,David Li,North America,SoundWave Bluetooth Speaker,Electronics,2,64.38,128.76,2024-03
T00562,C0121,P026,2024-07-06 11:32:13,2023-07-23,Mark Atkinson,Europe,SoundWave Bluetooth Speaker,Electronics,1,64.38,64.38,2024-07
T00578,C0143,P026,2024-03-30 23:37:50,2024-05-27,Brian Parker,Asia,SoundWave Bluetooth Speaker,Electronics,3,64.38,193.14,2024-03
T00927,C0091,P026,2024-04-22 18:28:54,2023-03-16,Lisa Kirk,South America,SoundWave Bluetooth Speaker,Electronics,3,64.38,193.14,2024-04
T00307,C0044,P045,2024-05-30 18:15:28,2024-07-10,Kenneth Alexander,Europe,SoundWave T-Shirt,Clothing,4,481.78,1927.12,2024-05
T00502,C0181,P045,2024-04-12 14:44:42,2023-11-16,Alexander Barker,South America,SoundWave T-Shirt,Clothing,1,481.78,481.78,2024-04
T00598,C0149,P045,2024-05-24 09:32:01,2023-01-21,Tina Wilson,Europe,SoundWave T-Shirt,Clothing,2,481.78,963.56,2024-05
T00621,C0099,P045,2024-04-19 05:04:38,2023-01-29,Rodney Eaton,South America,SoundWave T-Shirt,Clothing,2,481.78,963.56,2024-04
T00625,C0124,P045,2024-07-02 09:34:25,2024-08-26,Lindsay Perez,Europe,SoundWave T-Shirt,Clothing,2,481.78,963.56,2024-07
T00663,C0054,P045,2024-04-23 11:07:18,2024-09-29,Bruce Rhodes,Asia,SoundWave T-Shirt,Clothing,3,481.78,1445.34,2024-04
T00734,C0132,P045,2024-09-29 16:20:32,2023-02-01,Lisa Jackson,Europe,SoundWave T-Shirt,Clothing,2,481.78,963.56,2024-09
T00947,C0022,P045,2024-08-11 12:13:35,2023-10-27,Teresa Esparza,Asia,SoundWave T-Shirt,Clothing,2,481.78,963.56,2024-08
T00318,C0098,P046,2024-01-09 16:35:54,2024-10-21,Laura Gilbert,North America,BookWorld Sweater,Clothing,1,366.07,366.07,2024-01
T00380,C0135,P046,2024-01-04 16:40:50,2022-08-23,Toni Weaver,Europe,BookWorld Sweater,Clothing,4,366.07,1464.28,2024-01
T00464,C0188,P046,2024-05-16 11:23:37,2022-05-17,Anna Ball,South America,BookWorld Sweater,Clothing,2,366.07,732.14,2024-05
T00500,C0145,P046,2024-06-17 14:12:01,2023-01-13,Wayne Stone,Asia,BookWorld Sweater,Clothing,3,366.07,1098.21,2024-06
T00603,C0108,P046,2024-05-15 16:06:03,2022-09-28,David Davis,South America,BookWorld Sweater,Clothing,3,366.07,1098.21,2024-05
T00769,C0011,P046,2024-02-06 14:46:43,2022-12-12,Bryan Mathews,South America,BookWorld Sweater,Clothing,4,366.07,1464.28,2024-02
T00900,C0173,P046,2024-09-01 18:30:22,2022-10-06,Francisco Young,Asia,BookWorld Sweater,Clothing,4,366.07,1464.28,2024-09
T00943,C0133,P046,2024-01-01 10:21:22,2023-03-11,Gwendolyn Carter,South America,BookWorld Sweater,Clothing,1,366.07,366.07,2024-01
T00379,C0004,P077,2024-12-23 14:13:52,2022-10-09,Kathleen Rodriguez,South America,ActiveWear Smartwatch,Electronics,4,265.51,1062.04,2024-12
T00418,C0184,P077,2024-01-03 02:43:36,2022-05-13,Tina Jacobs,South America,ActiveWear Smartwatch,Electronics,2,265.51,531.02,2024-01
T00549,C0093,P077,2024-09-16 02:11:37,2024-07-13,Nancy Walker,Asia,ActiveWear Smartwatch,Electronics,2,265.51,531.02,2024-09
T00624,C0105,P077,2024-08-03 23:04:47,2024-11-11,Ryan Hampton,Europe,ActiveWear Smartwatch,Electronics,4,265.51,1062.04,2024-08
T00778,C0175,P077,2024-07-18 11:21:41,2022-04-16,Matthew Johnson,Asia,ActiveWear Smartwatch,Electronics,4,265.51,1062.04,2024-07
T00920,C0090,P077,2024-04-26 11:22:42,2023-10-17,Charles Hamilton,Asia,ActiveWear Smartwatch,Electronics,1,265.51,265.51,2024-04
T00396,C0067,P037,2024-04-14 14:12:54,2023-07-06,Carl Gonzalez,North America,SoundWave Smartwatch,Electronics,2,459.86,919.72,2024-04
T00408,C0054,P037,2024-08-15 03:03:51,2024-09-29,Bruce Rhodes,Asia,SoundWave Smartwatch,Electronics,2,459.86,919.72,2024-08
T00496,C0118,P037,2024-10-24 08:30:27,2022-01-22,Jacob Holt,South America,SoundWave Smartwatch,Electronics,1,459.86,459.86,2024-10
T00759,C0059,P037,2024-06-04 02:15:24,2024-04-07,Mrs. Kimberly Wright,North America,SoundWave Smartwatch,Electronics,3,459.86,1379.58,2024-06
T00922,C0018,P037,2024-04-05 13:05:32,2024-09-21,Tyler Haynes,North America,SoundWave Smartwatch,Electronics,4,459.86,1839.44,2024-04
T00959,C0115,P037,2024-09-29 10:16:02,2024-11-11,Joshua Hamilton,Asia,SoundWave Smartwatch,Electronics,2,459.86,919.72,2024-09
T00992,C0024,P037,2024-04-21 10:52:24,2024-02-05,Michele Cooley,North America,SoundWave Smartwatch,Electronics,1,459.86,459.86,2024-04
